DATE,DEXBZUS
2011-05-27,1.6222600000000000
2011-06-03,1.5799750000000000
2011-06-10,1.5832600000000000
2011-06-17,1.5941200000000000
2011-06-24,1.5907800000000000
2011-07-01,1.5714800000000000
2011-07-08,1.5616250000000000
2011-07-15,1.5743400000000000
2011-07-22,1.5642000000000000
2011-07-29,1.5510400000000000
2011-08-05,1.5737800000000000
2011-08-12,1.6184400000000000
2011-08-19,1.5936200000000000
2011-08-26,1.6054000000000000
2011-09-02,1.6003000000000000
2011-09-09,1.6624000000000000
2011-09-16,1.7117600000000000
2011-09-23,1.8296800000000000
2011-09-30,1.8283000000000000
2011-10-07,1.8344800000000000
2011-10-14,1.7524250000000000
2011-10-21,1.7679800000000000
2011-10-28,1.7380200000000000
2011-11-04,1.7358200000000000
2011-11-11,1.7531750000000000
2011-11-18,1.7709000000000000
2011-11-25,1.8419000000000000
2011-12-02,1.8209000000000000
2011-12-09,1.7979600000000000
2011-12-16,1.8575000000000000
2011-12-23,1.8562600000000000
2011-12-30,1.8664750000000000
2012-01-06,1.8357250000000000
2012-01-13,1.8055800000000000
2012-01-20,1.7672000000000000
2012-01-27,1.7515400000000000
2012-02-03,1.7376400000000000
2012-02-10,1.7202600000000000
2012-02-17,1.7178000000000000
2012-02-24,1.7101500000000000
2012-03-02,1.7114800000000000
2012-03-09,1.7635000000000000
2012-03-16,1.8084600000000000
2012-03-23,1.8188000000000000
2012-03-30,1.8211400000000000
2012-04-06,1.8259200000000000
2012-04-13,1.8298600000000000
2012-04-20,1.8619600000000000
2012-04-27,1.8831000000000000
2012-05-04,1.9130200000000000
2012-05-11,1.9422800000000000
2012-05-18,1.9989800000000000
2012-05-25,2.0362600000000000
2012-06-01,2.0138250000000000
2012-06-08,2.0298000000000000
2012-06-15,2.0540800000000000
2012-06-22,2.0467400000000000
2012-06-29,2.0653000000000000
2012-07-06,2.0123750000000000
2012-07-13,2.0374800000000000
2012-07-20,2.0272200000000000
2012-07-27,2.0321600000000000
2012-08-03,2.0400600000000000
2012-08-10,2.0216600000000000
2012-08-17,2.0228800000000000
2012-08-24,2.0205600000000000
2012-08-31,2.0407400000000000
2012-09-07,2.0352250000000000
2012-09-14,2.0209400000000000
2012-09-21,2.0247200000000000
2012-09-28,2.0282200000000000
2012-10-05,2.0248200000000000
2012-10-12,2.0387250000000000
2012-10-19,2.0310600000000000
2012-10-26,2.0259000000000000
2012-11-02,2.0302200000000000
2012-11-09,2.0376200000000000
2012-11-16,2.0690500000000000
2012-11-23,2.0839750000000000
2012-11-30,2.0926800000000000
2012-12-07,2.0973800000000000
2012-12-14,2.0801600000000000
2012-12-21,2.0778400000000000
2012-12-28,2.0561750000000000
2013-01-04,2.0402750000000000
2013-01-11,2.0347400000000000
2013-01-18,2.0389400000000000
2013-01-25,2.0357000000000000
2013-02-01,1.9893200000000000
2013-02-08,1.9806600000000000
2013-02-15,1.9654400000000000
2013-02-22,1.9651500000000000
2013-03-01,1.9793000000000000
2013-03-08,1.9638800000000000
2013-03-15,1.9649600000000000
2013-03-22,1.9941600000000000
2013-03-29,2.0141200000000000
2013-04-05,2.0139000000000000
2013-04-12,1.9786000000000000
2013-04-19,1.9995000000000000
2013-04-26,2.0127800000000000
2013-05-03,2.0059200000000000
2013-05-10,2.0098800000000000
2013-05-17,2.0221000000000000
2013-05-24,2.0434000000000000
2013-05-31,2.0991000000000000
2013-06-07,2.1329000000000000
2013-06-14,2.1422800000000000
2013-06-21,2.2058800000000000
2013-06-28,2.2123800000000000
2013-07-05,2.2479500000000000
2013-07-12,2.2660800000000000
2013-07-19,2.2366200000000000
2013-07-26,2.2405600000000000
2013-08-02,2.2835400000000000
2013-08-09,2.2876600000000000
2013-08-16,2.3185000000000000
2013-08-23,2.4069800000000000
2013-08-30,2.3692400000000000
2013-09-06,2.3374500000000000
2013-09-13,2.2830800000000000
2013-09-20,2.2364600000000000
2013-09-27,2.2230600000000000
2013-10-04,2.2111000000000000
2013-10-11,2.1947600000000000
2013-10-18,2.1644250000000000
2013-10-25,2.1804800000000000
2013-11-01,2.2058600000000000
2013-11-08,2.2867200000000000
2013-11-15,2.3232750000000000
2013-11-22,2.2814200000000000
2013-11-29,2.3076250000000000
2013-12-06,2.3587200000000000
2013-12-13,2.3274200000000000
2013-12-20,2.3426800000000000
2013-12-27,2.3579250000000000
2014-01-03,2.3744500000000000
2014-01-10,2.3804200000000000
2014-01-17,2.3565600000000000
2014-01-24,2.3815500000000000
2014-01-31,2.4211400000000000
2014-02-07,2.4016200000000000
2014-02-14,2.4024600000000000
2014-02-21,2.3768750000000000
2014-02-28,2.3353800000000000
2014-03-07,2.3306400000000000
2014-03-14,2.3539200000000000
2014-03-21,2.3362200000000000
2014-03-28,2.2934000000000000
2014-04-04,2.2616000000000000
2014-04-11,2.2066400000000000
2014-04-18,2.2332800000000000
2014-04-25,2.2349000000000000
2014-05-02,2.2277400000000000
2014-05-09,2.2206200000000000
2014-05-16,2.2138600000000000
2014-05-23,2.2109800000000000
2014-05-30,2.2328000000000000
2014-06-06,2.2653400000000000
2014-06-13,2.2294800000000000
2014-06-20,2.2462600000000000
2014-06-27,2.2096000000000000
2014-07-04,2.2094250000000000
2014-07-11,2.2175600000000000
2014-07-18,2.2275800000000000
2014-07-25,2.2181200000000000
2014-08-01,2.2498200000000000
2014-08-08,2.2791800000000000
2014-08-15,2.2737200000000000
2014-08-22,2.2605200000000000
2014-08-29,2.2608800000000000
2014-09-05,2.2415000000000000
2014-09-12,2.2892400000000000
2014-09-19,2.3497000000000000
2014-09-26,2.4081200000000000
2014-10-03,2.4687800000000000
2014-10-10,2.4055800000000000
2014-10-17,2.4351500000000000
2014-10-24,2.4727800000000000
2014-10-31,2.4615200000000000
2014-11-07,2.5291600000000000
2014-11-14,2.5712500000000000
2014-11-21,2.5735800000000000
2014-11-28,2.5376000000000000
2014-12-05,2.5739400000000000
2014-12-12,2.6270800000000000
2014-12-19,2.6825000000000000
2014-12-26,2.6826000000000000
2015-01-02,2.6777250000000000
2015-01-09,2.6861400000000000
2015-01-16,2.6346600000000000
2015-01-23,2.5894750000000000
2015-01-30,2.6067600000000000
2015-02-06,2.7298400000000000
2015-02-13,2.8279600000000000
2015-02-20,2.8527000000000000
2015-02-27,2.8646000000000000
2015-03-06,2.9616800000000000
2015-03-13,3.1404200000000000
2015-03-20,3.2544000000000000
2015-03-27,3.1783800000000000
2015-04-03,3.1695600000000000
2015-04-10,3.0809400000000000
2015-04-17,3.0665200000000000
2015-04-24,3.0040400000000000
2015-05-01,2.9542000000000000
2015-05-08,3.0397600000000000
2015-05-15,3.0112400000000000
2015-05-22,3.0347800000000000
2015-05-29,3.1701750000000000
2015-06-05,3.1439800000000000
2015-06-12,3.1123800000000000
2015-06-19,3.0849600000000000
2015-06-26,3.0999400000000000
2015-07-03,3.1222000000000000
2015-07-10,3.1928400000000000
2015-07-17,3.1498000000000000
2015-07-24,3.2448800000000000
2015-07-31,3.3716600000000000
2015-08-07,3.5005800000000000
2015-08-14,3.4856400000000000
2015-08-21,3.4791800000000000
2015-08-28,3.5753000000000000
2015-09-04,3.7190000000000000
2015-09-11,3.8331250000000000
2015-09-18,3.8688200000000000
2015-09-25,4.0524200000000000
2015-10-02,4.0052000000000000
2015-10-09,3.8217400000000000
2015-10-16,3.8406750000000000
2015-10-23,3.9115400000000000
2015-10-30,3.8758800000000000
2015-11-06,3.7978200000000000
2015-11-13,3.7991500000000000
2015-11-20,3.7782000000000000
2015-11-27,3.7386750000000000
2015-12-04,3.8258800000000000
2015-12-11,3.7893800000000000
2015-12-18,3.9156400000000000
2015-12-25,3.9810250000000000
2016-01-01,3.9245000000000000
2016-01-08,4.0373600000000000
2016-01-15,4.0264600000000000
2016-01-22,4.0970750000000000
2016-01-29,4.0697600000000000
2016-02-05,3.9423000000000000
2016-02-12,3.9335200000000000
2016-02-19,4.0259750000000000
2016-02-26,3.9650800000000000
2016-03-04,3.8748400000000000
2016-03-11,3.7046400000000000
2016-03-18,3.6762400000000000
2016-03-25,3.6558200000000000
2016-04-01,3.6034200000000000
2016-04-08,3.6517000000000000
2016-04-15,3.5336600000000000
2016-04-22,3.5629800000000000
2016-04-29,3.5099400000000000
2016-05-06,3.5311200000000000
2016-05-13,3.4982600000000000
2016-05-20,3.5336200000000000
2016-05-27,3.5848000000000000
2016-06-03,3.5853500000000000
2016-06-10,3.4340000000000000
2016-06-17,3.4705200000000000
2016-06-24,3.3820800000000000
2016-07-01,3.2787200000000000
2016-07-08,3.3113000000000000
2016-07-15,3.2762200000000000
2016-07-22,3.2658600000000000
2016-07-29,3.2724800000000000
2016-08-05,3.2327800000000000
2016-08-12,3.1495000000000000
2016-08-19,3.2056200000000000
2016-08-26,3.2228200000000000
2016-09-02,3.2474200000000000
2016-09-09,3.2272250000000000
2016-09-16,3.3059800000000000
2016-09-23,3.2390600000000000
2016-09-30,3.2377400000000000
2016-10-07,3.2320600000000000
2016-10-14,3.2046750000000000
2016-10-21,3.1717400000000000
2016-10-28,3.1408800000000000
2016-11-04,3.2232200000000000
2016-11-11,3.2398750000000000
2016-11-18,3.4238000000000000
2016-11-25,3.3838500000000000
2016-12-02,3.4205800000000000
2016-12-09,3.3990600000000000
2016-12-16,3.3587600000000000
2016-12-23,3.3306200000000000
2016-12-30,3.2654500000000000
2017-01-06,3.2207250000000000
2017-01-13,3.1961800000000000
2017-01-20,3.2114333333333333
2017-01-27,3.1701200000000000
2017-02-03,3.1312200000000000
2017-02-10,3.1197800000000000
2017-02-17,3.0903800000000000
2017-02-24,3.0869500000000000
2017-03-03,3.1169400000000000
2017-03-10,3.1440600000000000
2017-03-17,3.1388800000000000
2017-03-24,3.1001400000000000
2017-03-31,3.1300200000000000
2017-04-07,3.1121400000000000
2017-04-14,3.1434400000000000
2017-04-21,3.1274600000000000
2017-04-28,3.1729400000000000
2017-05-05,3.1682800000000000
2017-05-12,3.1610600000000000
2017-05-19,3.1907000000000000
2017-05-26,3.2776600000000000
2017-06-02,3.2461250000000000
2017-06-09,3.2822800000000000
2017-06-16,3.2924400000000000
2017-06-23,3.3213000000000000
2017-06-30,3.3079400000000000
2017-07-07,3.3013250000000000
2017-07-14,3.2271000000000000
2017-07-21,3.1499800000000000
2017-07-28,3.1527400000000000
2017-08-04,3.1206200000000000
2017-08-11,3.1439400000000000
2017-08-18,3.1694000000000000
2017-08-25,3.1470600000000000
2017-09-01,3.1517400000000000
2017-09-08,3.1061750000000000
2017-09-15,3.1181600000000000
2017-09-22,3.1284200000000000
2017-09-29,3.1723800000000000
2017-10-06,3.1435000000000000
2017-10-13,3.1659250000000000
2017-10-20,3.1770000000000000
2017-10-27,3.2482000000000000
2017-11-03,3.2749400000000000
2017-11-10,3.2657750000000000
2017-11-17,3.2897600000000000
2017-11-24,3.2398500000000000
2017-12-01,3.2401400000000000
2017-12-08,3.2659600000000000
2017-12-15,3.3158400000000000
2017-12-22,3.3002000000000000
2017-12-29,3.3078750000000000
2018-01-05,3.2400250000000000
2018-01-12,3.2315600000000000
2018-01-19,3.2177000000000000
2018-01-26,3.1848600000000000
2018-02-02,3.1842600000000000
2018-02-09,3.2699600000000000
2018-02-16,3.2596800000000000
2018-02-23,3.2484500000000000
2018-03-02,3.2443000000000000
2018-03-09,3.2434200000000000
2018-03-16,3.2694200000000000
2018-03-23,3.2969400000000000
2018-03-30,3.3190000000000000
2018-04-06,3.3351800000000000
2018-04-13,3.4008200000000000
2018-04-20,3.4059400000000000
2018-04-27,3.4783000000000000
2018-05-04,3.5207400000000000
2018-05-11,3.5758200000000000
2018-05-18,3.6836400000000000
2018-05-25,3.6572400000000000
2018-06-01,3.7371000000000000
2018-06-08,3.8025400000000000
2018-06-15,3.7045800000000000
2018-06-22,3.7578400000000000
2018-06-29,3.8224400000000000
2018-07-06,3.9056500000000000
2018-07-13,3.8543000000000000
2018-07-20,3.8436200000000000
2018-07-27,3.7368000000000000
2018-08-03,3.7379200000000000
2018-08-10,3.7696200000000000
2018-08-17,3.9096000000000000
2018-08-24,4.0402800000000000
2018-08-31,4.1294200000000000
2018-09-07,4.1301250000000000
2018-09-14,4.1525000000000000
2018-09-21,4.1105000000000000
2018-09-28,4.0461400000000000
2018-10-05,3.9225000000000000
2018-10-12,3.7582500000000000
2018-10-19,3.7075000000000000
2018-10-26,3.6932000000000000
2018-11-02,3.6982000000000000
2018-11-09,3.7466400000000000
2018-11-16,3.7769500000000000
2018-11-23,3.7808250000000000
2018-11-30,3.8718400000000000
2018-12-07,3.8629000000000000
2018-12-14,3.8955800000000000
2018-12-21,3.8809200000000000
2018-12-28,3.8953000000000000
2019-01-04,3.7876250000000000
2019-01-11,3.7024800000000000
2019-01-18,3.7416250000000000
2019-01-25,3.7746000000000000
2019-02-01,3.7038200000000000
2019-02-08,3.7016800000000000
2019-02-15,3.7365600000000000
2019-02-22,3.7385666666666667
2019-03-01,3.7525800000000000
2019-03-08,3.8225400000000000
2019-03-15,3.8250800000000000
2019-03-22,3.8148200000000000
2019-03-29,3.9116600000000000
2019-04-05,3.8622600000000000
2019-04-12,3.8517800000000000
2019-04-19,3.9136600000000000
2019-04-26,3.9463800000000000
2019-05-03,3.9386800000000000
2019-05-10,3.9586200000000000
2019-05-17,4.0066000000000000
2019-05-24,4.0527200000000000
2019-05-31,3.9756500000000000
2019-06-07,3.8704400000000000
2019-06-14,3.8610600000000000
2019-06-21,3.8547200000000000
2019-06-28,3.8365200000000000
2019-07-05,3.8357250000000000
2019-07-12,3.7748400000000000
2019-07-19,3.7511400000000000
2019-07-26,3.7646800000000000
2019-08-02,3.8093200000000000
2019-08-09,3.9552000000000000
2019-08-16,3.9912400000000000
2019-08-23,4.0522600000000000
2019-08-30,4.1548600000000000
2019-09-06,4.1104250000000000
2019-09-13,4.0727400000000000
2019-09-20,4.1170400000000000
2019-09-27,4.1673000000000000
2019-10-04,4.1232800000000000
2019-10-11,4.0948000000000000
2019-10-18,4.1507000000000000
2019-10-25,4.0573000000000000
2019-11-01,3.9949600000000000
2019-11-08,4.0576600000000000
2019-11-15,4.1845750000000000
2019-11-22,4.1998200000000000
2019-11-29,4.2397000000000000
2019-12-06,4.1935000000000000
2019-12-13,4.1189000000000000
2019-12-20,4.0683400000000000
2019-12-27,4.0640750000000000
2020-01-03,4.0276000000000000
2020-01-10,4.0668400000000000
2020-01-17,4.1658600000000000
2020-01-24,4.1855000000000000
2020-01-31,4.2385400000000000
2020-02-07,4.2640600000000000
2020-02-14,4.3267000000000000
2020-02-21,4.3710500000000000
2020-02-28,4.4310600000000000
2020-03-06,4.5620000000000000
2020-03-13,4.7415600000000000
2020-03-20,5.0529400000000000
2020-03-27,5.0738200000000000
2020-04-03,5.2344000000000000
2020-04-10,5.1626600000000000
2020-04-17,5.2274400000000000
2020-04-24,5.4277600000000000
2020-05-01,5.5092800000000000
2020-05-08,5.6723400000000000
2020-05-15,5.8500000000000000
2020-05-22,5.6548400000000000
2020-05-29,5.3543000000000000
2020-06-05,5.1388800000000000
2020-06-12,4.9365600000000000
2020-06-19,5.2642600000000000
2020-06-26,5.3007000000000000
2020-07-03,5.4017250000000000
2020-07-10,5.3363400000000000
2020-07-17,5.3659800000000000
2020-07-24,5.1925400000000000
2020-07-31,5.1758600000000000
2020-08-07,5.3453400000000000
2020-08-14,5.4184200000000000
2020-08-21,5.5388600000000000
2020-08-28,5.5712600000000000
2020-09-04,5.3555400000000000
2020-09-11,5.3105500000000000
2020-09-18,5.2758800000000000
2020-09-25,5.5107800000000000
2020-10-02,5.6489000000000000
2020-10-09,5.5773600000000000
2020-10-16,5.6034000000000000
2020-10-23,5.5923000000000000
2020-10-30,5.7081800000000000
2020-11-06,5.6310400000000000
2020-11-13,5.4139500000000000
2020-11-20,5.3457800000000000
2020-11-27,5.3831333333333333
2020-12-04,5.2330400000000000
2020-12-11,5.0855600000000000
2020-12-18,5.0978200000000000
2020-12-25,5.1653333333333333
2021-01-01,5.2097500000000000
2021-01-08,5.3349600000000000
2021-01-15,5.3361200000000000
2021-01-22,5.3867000000000000
2021-01-29,5.4191400000000000
2021-02-05,5.3966400000000000
2021-02-12,5.3718000000000000
2021-02-19,5.4038250000000000
2021-02-26,5.4784800000000000
2021-03-05,5.6596600000000000
2021-03-12,5.6641000000000000
2021-03-19,5.5792200000000000
2021-03-26,5.5824200000000000
2021-04-02,5.7153800000000000
2021-04-09,5.6210800000000000
2021-04-16,5.6579000000000000
2021-04-23,5.5308200000000000
2021-04-30,5.4126400000000000
2021-05-07,5.3387800000000000
2021-05-14,5.2452800000000000
2021-05-21,5.2733800000000000
2021-05-28,5.2834800000000000
2021-06-04,5.0955250000000000
2021-06-11,5.0639000000000000
2021-06-18,5.0423600000000000
2021-06-25,4.9646400000000000
2021-07-02,4.9936400000000000
2021-07-09,5.2349000000000000
2021-07-16,5.1289200000000000
2021-07-23,5.2088000000000000
